,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
4332,4332,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2688114,1282188,SH,2937,2011,4,April,Tuesday,12.0
4333,4333,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2497722,1113670,GE,6633,2011,4,April,Tuesday,13.0
4334,4334,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2654808,1251769,AG,4203,2011,4,April,Tuesday,13.0
4335,4335,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2596327,1224330,SO,2546,2011,4,April,Tuesday,14.0
4336,4336,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2605868,1229048,SO,2542,2011,4,April,Tuesday,16.0
4337,4337,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt439,Other,2683049,1247574,ZH,261,2011,4,April,Tuesday,16.0
4338,4338,at00,Other,as3,Accident with light injuries,True,False,False,rt433,Minor road,2685939,1243938,ZH,161,2011,4,April,Tuesday,16.0
4339,4339,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2711489,1270275,TG,4566,2011,4,April,Tuesday,17.0
4340,4340,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2613917,1179209,BE,939,2011,4,April,Tuesday,17.0
4341,4341,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2705393,1240480,ZH,117,2011,4,April,Tuesday,17.0
4342,4342,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2535698,1152802,VD,5586,2011,4,April,Tuesday,18.0
4343,4343,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt439,Other,2720847,1258123,SG,3427,2011,4,April,Tuesday,18.0
4344,4344,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,False,True,rt432,Principal road,2745728,1266628,TG,4411,2011,4,April,Tuesday,18.0
4345,4345,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2683255,1262866,ZH,53,2011,4,April,Tuesday,18.0
4346,4346,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2665276,1258826,AG,4021,2011,4,April,Tuesday,18.0
4347,4347,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2734548,1254181,SG,3443,2011,4,April,Tuesday,18.0
4348,4348,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2735362,1254094,SG,3443,2011,4,April,Tuesday,18.0
4349,4349,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,Principal road,2663914,1209545,LU,1059,2011,4,April,Tuesday,19.0
4350,4350,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2501029,1117175,GE,6621,2011,4,April,Tuesday,20.0
4351,4351,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2723798,1077332,TI,5250,2011,4,April,Tuesday,20.0
4352,4352,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2647613,1249865,AG,4001,2011,4,April,Tuesday,21.0
4353,4353,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2684299,1251079,ZH,261,2011,4,April,Tuesday,22.0
4354,4354,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2685105,1283649,SH,2932,2011,4,April,Tuesday,23.0
4355,4355,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2616787,1171076,BE,768,2011,4,April,Wednesday,3.0
4356,4356,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2727206,1257520,SG,3408,2011,4,April,Wednesday,6.0
4357,4357,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2720548,1104051,TI,5226,2011,4,April,Wednesday,7.0
4358,4358,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2684858,1254071,ZH,66,2011,4,April,Wednesday,7.0
4359,4359,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2686862,1241154,ZH,154,2011,4,April,Wednesday,8.0
4360,4360,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2537211,1152528,VD,5586,2011,4,April,Wednesday,8.0
4361,4361,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt430,Motorway,2685327,1251622,ZH,261,2011,4,April,Wednesday,8.0
4362,4362,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2682622,1245814,ZH,261,2011,4,April,Wednesday,9.0
4363,4363,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,Principal road,2716803,1096491,TI,5196,2011,4,April,Wednesday,9.0
4364,4364,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2716866,1096596,TI,5196,2011,4,April,Wednesday,10.0
4365,4365,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2586229,1220644,BE,371,2011,4,April,Wednesday,10.0
4366,4366,at7,Accident when parking,as3,Accident with light injuries,True,False,False,rt433,Minor road,2587414,1221716,BE,371,2011,4,April,Wednesday,10.0
4367,4367,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2533321,1152156,VD,5635,2011,4,April,Wednesday,10.0
4368,4368,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2547429,1211803,NE,6436,2011,4,April,Wednesday,11.0
4369,4369,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2501992,1114448,GE,6645,2011,4,April,Wednesday,11.0
4370,4370,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2604688,1194218,BE,861,2011,4,April,Wednesday,11.0
4371,4371,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2655829,1250152,AG,4204,2011,4,April,Wednesday,11.0
4372,4372,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2704558,1113682,TI,5113,2011,4,April,Wednesday,11.0
4373,4373,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2609104,1227330,SO,2513,2011,4,April,Wednesday,12.0
4374,4374,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2561707,1188700,VD,5822,2011,4,April,Wednesday,12.0
4375,4375,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2747510,1215269,SG,3293,2011,4,April,Wednesday,13.0
4376,4376,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2605304,1180240,BE,886,2011,4,April,Wednesday,13.0
4377,4377,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2612374,1258575,BL,2761,2011,4,April,Wednesday,13.0
4378,4378,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,Minor road,2678845,1255609,ZH,96,2011,4,April,Wednesday,13.0
4379,4379,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2713441,1112394,TI,5398,2011,4,April,Wednesday,14.0
4380,4380,at00,Other,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2682012,1251787,ZH,261,2011,4,April,Wednesday,14.0
4381,4381,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2498817,1114276,GE,6628,2011,4,April,Wednesday,14.0
4382,4382,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2676184,1223509,ZG,1707,2011,4,April,Wednesday,15.0
4383,4383,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2612489,1265070,BS,2701,2011,4,April,Wednesday,15.0
4384,4384,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2501730,1133260,VD,5707,2011,4,April,Wednesday,15.0
4385,4385,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2690596,1209299,SZ,1372,2011,4,April,Wednesday,15.0
4386,4386,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2613483,1128517,VS,6110,2011,4,April,Wednesday,15.0
4387,4387,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2642678,1252826,AG,4005,2011,4,April,Wednesday,15.0
4388,4388,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2760828,1204237,GR,3953,2011,4,April,Wednesday,15.0
4389,4389,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2500140,1115225,GE,6608,2011,4,April,Wednesday,16.0
4390,4390,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,False,False,False,rt433,Minor road,2716962,1225736,SZ,1345,2011,4,April,Wednesday,16.0
4391,4391,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2554261,1145749,VD,5890,2011,4,April,Wednesday,16.0
4392,4392,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2537373,1153237,VD,5586,2011,4,April,Wednesday,16.0
4393,4393,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2498998,1114453,GE,6628,2011,4,April,Wednesday,16.0
4394,4394,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2691795,1193031,UR,1201,2011,4,April,Wednesday,17.0
4395,4395,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,True,False,rt432,Principal road,2638055,1238056,AG,4289,2011,4,April,Wednesday,17.0
4396,4396,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2585294,1219592,BE,743,2011,4,April,Wednesday,17.0
4397,4397,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2499939,1115064,GE,6608,2011,4,April,Wednesday,18.0
4398,4398,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2720045,1263945,TG,4776,2011,4,April,Wednesday,18.0
4399,4399,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt433,Minor road,2681379,1247727,ZH,261,2011,4,April,Wednesday,18.0
4400,4400,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt433,Minor road,2681059,1247458,ZH,261,2011,4,April,Wednesday,18.0
4401,4401,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt432,Principal road,2626535,1227306,BE,331,2011,4,April,Wednesday,18.0
4402,4402,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2578247,1183956,FR,2196,2011,4,April,Wednesday,18.0
4403,4403,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2614576,1221239,BE,410,2011,4,April,Wednesday,18.0
4404,4404,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2589504,1193555,BE,670,2011,4,April,Wednesday,18.0
4405,4405,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2722510,1256369,SG,3427,2011,4,April,Wednesday,18.0
4406,4406,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2698999,1261680,ZH,230,2011,4,April,Wednesday,20.0
4407,4407,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt433,Minor road,2681799,1247327,ZH,261,2011,4,April,Wednesday,22.0
4408,4408,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2701814,1228718,SZ,1322,2011,4,April,Wednesday,22.0
4409,4409,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2614640,1185884,BE,610,2011,4,April,Wednesday,22.0
4410,4410,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2666390,1211899,LU,1061,2011,4,April,Wednesday,22.0
4411,4411,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2570771,1162926,FR,2125,2011,4,April,Wednesday,22.0
4412,4412,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2616219,1232605,BE,995,2011,4,April,Wednesday,23.0
4413,4413,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2710330,1268278,TG,4566,2011,4,April,Thursday,0.0
4414,4414,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,Principal road,2721805,1257046,SG,3427,2011,4,April,Thursday,5.0
4415,4415,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2559581,1204847,NE,6458,2011,4,April,Thursday,5.0
4416,4416,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2696442,1260729,ZH,230,2011,4,April,Thursday,7.0
4417,4417,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2621111,1261010,BL,2824,2011,4,April,Thursday,7.0
4418,4418,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2610216,1265693,BL,2765,2011,4,April,Thursday,7.0
4419,4419,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2685864,1235720,ZH,137,2011,4,April,Thursday,7.0
4420,4420,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2501839,1116866,GE,6621,2011,4,April,Thursday,8.0
