,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
3267,3267,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2486335,1111677,GE,6611,2011,3,March,Friday,23.0
162247,162247,at0,Accident with skidding or self-accident,as1,Accident with fatalities,False,False,False,rt432,Principal road,2621903,1128102,VS,6119,2020,1,January,Sunday,8.0
210120,210120,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2672703,1148205,VS,6076,2022,10,October,Wednesday,14.0
136382,136382,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt432,Principal road,2720435,1235331,SG,3341,2018,8,August,Monday,6.0
150077,150077,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2706298,1231927,SG,3340,2019,6,June,Tuesday,5.0
40430,40430,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2750400,1213100,SG,3293,2013,4,April,Tuesday,17.0
166214,166214,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,Principal road,2586535,1189591,FR,2305,2020,5,May,Sunday,11.0
192639,192639,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2601639,1200903,BE,351,2021,10,October,Saturday,17.0
108535,108535,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2685714,1251657,ZH,261,2017,1,January,Tuesday,7.0
209703,209703,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2671500,1255462,ZH,87,2022,9,September,Wednesday,6.0
165312,165312,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2552185,1186818,FR,2055,2020,4,April,Friday,16.0
81738,81738,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,True,False,rt439,Other,2756367,1221003,SG,3275,2015,7,July,Wednesday,20.0
46992,46992,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,Minor road,2723028,1252546,SG,3392,2013,8,August,Sunday,9.0
135262,135262,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,Other,2683140,1248182,ZH,261,2018,7,July,Saturday,17.0
213032,213032,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2515232,1146787,VD,5859,2022,12,December,Saturday,1.0
57669,57669,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt431,Expressway,2691789,1286066,SH,2939,2014,3,March,Wednesday,17.0
178728,178728,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2739609,1250962,AR,3001,2021,1,January,Monday,6.0
39542,39542,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2536840,1152060,VD,5586,2013,3,March,Saturday,19.0
16669,16669,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2563501,1185886,VD,5816,2011,11,November,Saturday,16.0
10308,10308,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2501982,1125916,GE,6644,2011,7,July,Saturday,6.0
117966,117966,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt439,Other,2536729,1153115,VD,5586,2017,7,July,Monday,8.0
52458,52458,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2608360,1194339,BE,623,2013,11,November,Tuesday,16.0
152254,152254,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2502399,1136706,VD,5714,2019,7,July,Friday,17.0
154650,154650,at00,Other,as3,Accident with light injuries,False,False,False,rt433,Minor road,2622501,1233223,BE,323,2019,8,August,Monday,17.0
161665,161665,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2655667,1234953,AG,4141,2020,1,January,Sunday,14.0
619,619,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2667006,1210342,LU,1061,2011,1,January,Monday,9.0
136383,136383,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2667111,1265567,AG,4312,2018,8,August,Monday,6.0
77584,77584,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2585598,1221437,BE,371,2015,5,May,Friday,11.0
127100,127100,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2679292,1249679,ZH,261,2018,2,February,Wednesday,11.0
77129,77129,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2666282,1212086,LU,1061,2015,4,April,Tuesday,10.0
50146,50146,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt430,Motorway,2623220,1238039,SO,2403,2013,9,September,Friday,11.0
45966,45966,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2612396,1215011,BE,412,2013,7,July,Tuesday,6.0
145921,145921,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2620267,1237311,SO,2407,2019,3,March,Tuesday,18.0
197467,197467,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2682837,1246788,ZH,261,2022,2,February,Friday,12.0
151342,151342,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2646694,1254342,AG,4004,2019,6,June,Sunday,18.0
112079,112079,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,Principal road,2500325,1118456,GE,6621,2017,4,April,Monday,18.0
210744,210744,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2665835,1208945,LU,1061,2022,10,October,Tuesday,12.0
88552,88552,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt432,Principal road,2691459,1190266,UR,1213,2015,11,November,Monday,18.0
177211,177211,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2675231,1236593,ZH,10,2020,12,December,Tuesday,5.0
137294,137294,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2677563,1253976,ZH,96,2018,8,August,Tuesday,16.0
45527,45527,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2755938,1260663,SG,3215,2013,7,July,Tuesday,14.0
20842,20842,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2663163,1209538,LU,1059,2012,2,February,Saturday,13.0
25119,25119,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2681570,1241725,ZH,131,2012,5,May,Tuesday,13.0
195140,195140,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2519947,1150060,VD,5435,2021,12,December,Tuesday,18.0
34031,34031,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,Minor road,2697872,1261022,ZH,230,2012,10,October,Monday,6.0
30704,30704,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2703098,1284907,SH,2963,2012,8,August,Thursday,19.0
65053,65053,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,Principal road,2676755,1216473,SZ,1331,2014,8,August,Thursday,7.0
89583,89583,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2679777,1246896,ZH,261,2015,12,December,Wednesday,13.0
188526,188526,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2601361,1176919,BE,879,2021,8,August,Tuesday,20.0
171814,171814,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2678947,1227800,ZG,1708,2020,8,August,Tuesday,10.0
193256,193256,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2646473,1244563,AG,4010,2021,11,November,Thursday,6.0
197560,197560,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2702807,1112561,TI,5091,2022,2,February,Monday,9.0
49417,49417,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2585766,1220194,BE,371,2013,9,September,Saturday,0.0
61795,61795,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2573625,1232274,JU,6748,2014,6,June,Sunday,14.0
98096,98096,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2626580,1239854,SO,2404,2016,6,June,Tuesday,16.0
84683,84683,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,Minor road,2553102,1216043,NE,6421,2015,9,September,Tuesday,9.0
124315,124315,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2666971,1257622,AG,4045,2017,11,November,Thursday,19.0
168894,168894,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt433,Minor road,2717828,1098156,TI,5214,2020,7,July,Wednesday,7.0
177158,177158,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2503375,1120404,GE,6617,2020,11,November,Saturday,23.0
116052,116052,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2657647,1217491,LU,1093,2017,6,June,Sunday,18.0
208197,208197,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2614982,1180876,BE,939,2022,9,September,Friday,8.0
179174,179174,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2673903,1250125,ZH,243,2021,2,February,Tuesday,15.0
74763,74763,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2666436,1204231,NW,1507,2015,3,March,Saturday,12.0
65141,65141,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,True,rt432,Principal road,2578064,1173033,FR,2149,2014,8,August,Friday,16.0
99758,99758,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2703641,1266271,ZH,298,2016,7,July,Tuesday,16.0
180678,180678,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2727267,1220654,GL,1630,2021,3,March,Friday,14.0
211560,211560,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,Minor road,2540328,1181136,VD,5938,2022,11,November,Tuesday,18.0
66229,66229,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,Principal road,2677154,1221494,ZG,1707,2014,8,August,Friday,12.0
50387,50387,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2683238,1247071,ZH,261,2013,10,October,Wednesday,11.0
39131,39131,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2665884,1211405,LU,1061,2013,2,February,Monday,16.0
197318,197318,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt433,Minor road,2666012,1210953,LU,1061,2022,2,February,Monday,11.0
211904,211904,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2562976,1173902,FR,2117,2022,11,November,Tuesday,20.0
24150,24150,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,True,rt432,Principal road,2631453,1170457,BE,593,2012,5,May,Friday,11.0
208776,208776,at4,Accident when turning-into main road,as1,Accident with fatalities,False,False,True,rt432,Principal road,2727811,1269566,TG,4946,2022,9,September,Sunday,11.0
47597,47597,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2696044,1113982,TI,5397,2013,8,August,Thursday,17.0
34977,34977,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2708636,1261452,ZH,294,2012,11,November,Friday,13.0
39988,39988,at2,Accident with rear-end collision,as1,Accident with fatalities,False,False,False,rt430,Motorway,2638615,1234527,AG,4274,2013,3,March,Thursday,10.0
186004,186004,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2682701,1250252,ZH,261,2021,6,June,Wednesday,18.0
27928,27928,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,Motorway,2713627,1136958,TI,5064,2012,7,July,Thursday,15.0
62659,62659,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2509144,1147122,VD,5854,2014,6,June,Friday,23.0
64076,64076,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2730636,1234676,SG,3352,2014,7,July,Tuesday,19.0
172326,172326,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2598702,1202117,BE,351,2020,8,August,Tuesday,17.0
5537,5537,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2765389,1250896,SG,3234,2011,5,May,Wednesday,18.0
